channel,dateCreated,geography,guid,headline,id,language,mediaType,priority,slug,source,version
STK567,25/03/2022 10:04:48,RU|US|UA|PL,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS2EJ2","U.N. WORLD FOOD PROGRAMME OFFICIAL IS 'DEEPLY CONCERNED' ABOUT FOOD STOCKS IN MARIUPOL, SAYS NO FOOD AID HAS YET REACHED CITY","tag:reuters.com,2022:newsml_MT1ALTL5N2VS2EJ2:311359536",en,T,1,"U.N. WORLD FOOD PROGRAMME OFFICIAL IS 'DEEPLY CONCERNED' ABOUT F","Thomson Reuters",311359536
STK567,25/03/2022 10:03:56,RU|BY|US|UA,"tag:reuters.com,2022:newsml_R4N2VE02O","Kremlin says 'nothing terrible will happen' if Russia is expelled from G20","tag:reuters.com,2022:newsml_R4N2VE02O:253595586",en,T,2,"UKRAINE-CRISIS/KREMLIN-G20 (URGENT)","Thomson Reuters",253595586
STK567,25/03/2022 10:03:36,GB,"tag:reuters.com,2022:newsml_L3N2VS27N","Soccer-Broughton consortium says it is on shortlist to buy Chelsea","tag:reuters.com,2022:newsml_L3N2VS27N:816891905",en,T,3,"UKRAINE-CRISIS/BRITAIN-CHELSEA","Thomson Reuters",816891905
STK567,25/03/2022 10:03:04,CN|US,"tag:reuters.com,2022:newsml_L2N2VS04D","UPDATE 1-China expands crash search as second black box eludes","tag:reuters.com,2022:newsml_L2N2VS04D:1654552116",en,T,3,"CHINA-CRASH/ (UPDATE 1, PIX, TV)","Thomson Reuters",1654552116
STK567,25/03/2022 10:00:14,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02R6","KREMLIN SAYS GAZPROM NEEDS TO WORK OUT HOW THAT CAN BE DONE FROM A TECHNICAL AND LOGISTICAL POINT OF VIEW","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02R6:46256642",en,T,1,"KREMLIN SAYS GAZPROM NEEDS TO WORK OUT HOW THAT CAN BE DONE FROM","Thomson Reuters",46256642
STK567,25/03/2022 10:00:12,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02Q6","KREMLIN SAYS U.S. TALK OF THE 'EPHEMERAL THREAT' OF RUSSIA POSSIBLY RESORTING TO CHEMICAL WEAPONS IN UKRAINE IS A TACTIC TO DIVERT ATTENTION AWAY FROM AWKWARD QUESTIONS FOR WASHINGTON","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02Q6:1115921208",en,T,1,"KREMLIN SAYS U.S. TALK OF THE 'EPHEMERAL THREAT' OF RUSSIA POSSI","Thomson Reuters",1115921208
STK567,25/03/2022 10:00:11,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02R5","KREMLIN SAYS NOVATEK WAS NOT INSTRUCTED TO ACCEPT PAYMENTS IN ROUBLES","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02R5:1999020216",en,T,1,"KREMLIN SAYS NOVATEK WAS NOT INSTRUCTED TO ACCEPT PAYMENTS IN RO","Thomson Reuters",1999020216
STK567,25/03/2022 10:00:10,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02R4","ASKED ABOUT REFUSAL OF SOME EUROPEAN COUNTRIES TO START PAYING FOR RUSSIAN GAS IN ROUBLES, KREMLIN SAYS PUTIN HAS ORDERED GAZPROM TO ACCEPT PAYMENT IN ROUBLES","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02R4:1606054848",en,T,1,"ASKED ABOUT REFUSAL OF SOME EUROPEAN COUNTRIES TO START PAYING F","Thomson Reuters",1606054848
STK567,25/03/2022 10:00:09,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02Q5","KREMLIN SAYS RUSSIAN MILITARY WILL SUBMIT PROPOSALS TO PUTIN ON HOW BEST TO RESPOND TO NATO BEEFING UP ITS EASTERN FLANK","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02Q5:2016400094",en,T,1,"KREMLIN SAYS RUSSIAN MILITARY WILL SUBMIT PROPOSALS TO PUTIN ON","Thomson Reuters",2016400094
STK567,25/03/2022 10:00:08,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02P2","KREMLIN SAYS WESTERN SANCTIONS ON HEAD OF SBERBANK ARE NOT A THREAT TO THE RUSSIAN BANKING SECTOR","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02P2:173446189",en,T,1,"KREMLIN SAYS WESTERN SANCTIONS ON HEAD OF SBERBANK ARE NOT A THR","Thomson Reuters",173446189
STK567,25/03/2022 10:00:08,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02Q4","ASKED WHETHER RUSSIA WILL REBUILD UKRAINE'S MARIUPOL, KREMLIN SAYS THERE IS NO OFFICIAL POSITION ON THE ISSUE","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02Q4:1408949094",en,T,1,"ASKED WHETHER RUSSIA WILL REBUILD UKRAINE'S MARIUPOL, KREMLIN SA","Thomson Reuters",1408949094
STK567,25/03/2022 10:00:07,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O14","ASKED IF THERE'S LIGHT AT END OF TUNNEL WHEN IT COMES TO RUSSIA'S RELATIONS WITH THE WEST, KREMLIN SAYS EVERY TUNNEL ENDS WITH LIGHT","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O14:490938695",en,T,1,"ASKED IF THERE'S LIGHT AT END OF TUNNEL WHEN IT COMES TO RUSSIA'","Thomson Reuters",490938695
STK567,25/03/2022 10:00:07,GB|JP|CN|FR|DE|NL|US,"tag:reuters.com,2022:newsml_L2N2VK0YH","E-scooters fall head over wheels for battery swapping","tag:reuters.com,2022:newsml_L2N2VK0YH:708323342",en,T,3,"AUTOS-ELECTRIC/BATTERYSWAPPING-SCOOTERS (PIX, REPEAT)","Thomson Reuters",708323342
STK567,25/03/2022 10:00:06,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O13","KREMLIN SAYS AT A TIME WHEN ALL WTO RULES AND INTERNATIONAL LAWS ARE BEING FLOUTED RUSSIA NEEDS TO BUILD NEW POLICY DIRECTIONS IN ALL AREAS AND WILL DO THAT","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O13:1051345478",en,T,1,"KREMLIN SAYS AT A TIME WHEN ALL WTO RULES AND INTERNATIONAL LAWS","Thomson Reuters",1051345478
STK567,25/03/2022 10:00:05,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O11","KREMLIN SAYS G20 IS AN IMPORTANT FORUM BUT THAT AT A TIME WHEN MANY OF ITS MEMBERS ARE AT ECONOMIC WAR WITH RUSSIA NOTHING 'TERRIBLE' WOULD HAPPEN IF RUSSIA WAS EXPELLED FROM THE GROUP","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O11:1432487121",en,T,1,"KREMLIN SAYS G20 IS AN IMPORTANT FORUM BUT THAT AT A TIME WHEN M","Thomson Reuters",1432487121
STK567,25/03/2022 10:00:05,GB|JP|CN|FR|DE|US,"tag:reuters.com,2022:newsml_L2N2VI00O","INSIGHT-Inside China's electric drive for swappable car batteries","tag:reuters.com,2022:newsml_L2N2VI00O:1944418060",en,T,3,"AUTOS-ELECTRIC/BATTERYSWAPPING (UPDATE 1, INSIGHT, PIX)","Thomson Reuters",1944418060
STK567,25/03/2022 10:00:05,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O12","KREMLIN SAYS U.S. ATTEMPTS TO ISOLATE RUSSIA WILL FAIL","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O12:25636140",en,T,1,"KREMLIN SAYS U.S. ATTEMPTS TO ISOLATE RUSSIA WILL FAIL","Thomson Reuters",25636140
STK567,25/03/2022 10:00:04,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O10","KREMLIN SAYS THERE ARE MORE COUNTRIES WHO TAKE A 'SOBER' APPROACH TO RUSSIA AND ARE NOT BURNING BRIDGES WITH IT","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O10:1966926684",en,T,1,"KREMLIN SAYS THERE ARE MORE COUNTRIES WHO TAKE A 'SOBER' APPROAC","Thomson Reuters",1966926684
STK567,25/03/2022 10:00:02,,"tag:reuters.com,2022:newsml_L3N2VS200","REUTERS NEWS SCHEDULE AT 6 a.m. ET/10 a.m. GMT","tag:reuters.com,2022:newsml_L3N2VS200:263702862",en,T,3,"REUTERS-SCHEDULE/","Thomson Reuters",263702862
STK567,25/03/2022 10:00:02,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O9","KREMLIN, COMMENTING ON BIDEN'S DESIRE TO EXPEL RUSSIA FROM G20, SAYS WORLD IS MUCH MORE DIVERSE THAN THE UNITED STATES AND EUROPE","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O9:1672575412",en,T,1,"KREMLIN, COMMENTING ON BIDEN'S DESIRE TO EXPEL RUSSIA FROM G20,","Thomson Reuters",1672575412
STK567,25/03/2022 10:00:01,RU|BY|US|UA,"tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O8","KREMLIN SAYS U.S. STRATEGY OF ISOLATING RUSSIA HAS ONLY BEEN PARTIALLY EFFECTIVE","tag:reuters.com,2022:newsml_MT1ALTR4N2VE02O8:815350494",en,T,1,"KREMLIN SAYS U.S. STRATEGY OF ISOLATING RUSSIA HAS ONLY BEEN PAR","Thomson Reuters",815350494
STK567,25/03/2022 10:00:00,,"tag:reuters.com,2022:newsml_L2N2VE046","Five things to watch at Sunday's Academy Awards ceremony","tag:reuters.com,2022:newsml_L2N2VE046:578782675",en,T,3,"AWARDS-OSCARS/ (PIX)","Thomson Reuters",578782675
STK567,25/03/2022 10:00:00,CH|GB|DE|US,"tag:reuters.com,2022:newsml_L2N2VQ226","INSIGHT-Drugmakers, scientists begin the hunt for long COVID treatments","tag:reuters.com,2022:newsml_L2N2VQ226:388674253",en,T,3,"HEALTH-CORONAVIRUS/LONGCOVID (INSIGHT, PIX)","Thomson Reuters",388674253
STK567,25/03/2022 09:59:20,RU|IT|UA,"tag:reuters.com,2022:newsml_L5N2VS25N","Russian ambassador sues Italian daily over Putin article","tag:reuters.com,2022:newsml_L5N2VS25N:1754552500",en,T,3,"UKRAINE-CRISIS/ITALY-RUSSIA (PIX, TV)","Thomson Reuters",1754552500
STK567,25/03/2022 09:57:35,CN,"tag:reuters.com,2022:newsml_L3N2VS23G","Badminton-Four Chinese men's doubles players get suspended three-month bans","tag:reuters.com,2022:newsml_L3N2VS23G:92187662",en,T,3,"BADMINTON-CHINA/","Thomson Reuters",92187662
STK567,25/03/2022 09:51:17,AU|GB|JP|NZ|CN|CA|US,"tag:reuters.com,2022:newsml_L2N2VS0JL","FOREX-Euro edges higher as focus on Ukraine, yen rebounds vs dollar","tag:reuters.com,2022:newsml_L2N2VS0JL:1434951035",en,T,3,"GLOBAL-FOREX/","Thomson Reuters",1434951035
STK567,25/03/2022 09:49:22,RU|US|UA|PL,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS2EJ1","U.N. REFUGEE AGENCY OFFICIAL IN UKRAINE SAYS AROUND 3.7 MILLION PEOPLE HAVE LEFT UKRAINE SINCE CONFLICT BEGAN","tag:reuters.com,2022:newsml_MT1ALTL5N2VS2EJ1:1113003648",en,T,1,"U.N. REFUGEE AGENCY OFFICIAL IN UKRAINE SAYS AROUND 3.7 MILLION","Thomson Reuters",1113003648
STK567,25/03/2022 09:47:59,RU|GB,"tag:reuters.com,2022:newsml_L3N2VS1VM","UPDATE 1-Oil majors, weak economic data keep FTSE 100 under pressure","tag:reuters.com,2022:newsml_L3N2VS1VM:94998568",en,T,3,"BRITAIN-STOCKS/ (UPDATE 1)","Thomson Reuters",94998568
STK567,25/03/2022 09:47:49,KR|CN,"tag:reuters.com,2022:newsml_MT1ALTB9N2VI02B4","CHINA'S PRESIDENT XI SAYS CHINA IS WILLING TO WORK WITH SOUTH KOREA TO SMOOTH FLOW OF GLOBAL SUPPLY CHAIN","tag:reuters.com,2022:newsml_MT1ALTB9N2VI02B4:1184760300",en,T,1,"CHINA'S PRESIDENT XI SAYS CHINA IS WILLING TO WORK WITH SOUTH KO","Thomson Reuters",1184760300
STK567,25/03/2022 09:46:49,RU|KR|KP|JP|CN|US,"tag:reuters.com,2022:newsml_T9N2JJ01S","S.Korea's President-elect asks China's Xi for cooperation after N.Korea's ICBM launch","tag:reuters.com,2022:newsml_T9N2JJ01S:2000242979",en,T,2,"NORTHKOREA-MISSILES/XI (URGENT)","Thomson Reuters",2000242979
STK567,25/03/2022 09:45:27,RU|AU|JP|BY|US|UA|PL,"tag:reuters.com,2022:newsml_L2N2VS08N","TOP WRAP 5-Ukrainian forces advance east of Kyiv as Russians fall back","tag:reuters.com,2022:newsml_L2N2VS08N:309994150",en,T,3,"UKRAINE-CRISIS/ (TOP WRAP 5, PIX, GRAPHIC)","Thomson Reuters",309994150
STK567,25/03/2022 09:44:43,KR|CN,"tag:reuters.com,2022:newsml_MT1ALTB9N2VI02B2","CHINA'S PRESIDENT XI, IN PHONE CALL WITH SOUTH KOREA PRESIDENT-ELECT YOON, SAYS CHINA, SOUTH KOREA SHOULD INCREASE POLITICAL MUTUAL TRUST","tag:reuters.com,2022:newsml_MT1ALTB9N2VI02B2:1856185968",en,T,1,"CHINA'S PRESIDENT XI, IN PHONE CALL WITH SOUTH KOREA PRESIDENT-E","Thomson Reuters",1856185968
STK567,25/03/2022 09:42:53,GB|US,"tag:reuters.com,2022:newsml_L5N2VS2B6","Sterling falls after retail sales miss, worsening consumer confidence","tag:reuters.com,2022:newsml_L5N2VS2B6:1057990277",en,T,3,"BRITAIN-STERLING/","Thomson Reuters",1057990277
STK567,25/03/2022 09:41:36,CN,"tag:reuters.com,2022:newsml_L2N2VS0GJ","UPDATE 1-Hong Kong govt to resume services on April 1 as city logs lowest  infections in a month","tag:reuters.com,2022:newsml_L2N2VS0GJ:219692043",en,T,3,"HEALTH-CORONAVIRUS/HONGKONG (UPDATE 1)","Thomson Reuters",219692043
STK567,25/03/2022 09:41:22,,"tag:reuters.com,2022:newsml_MTZXEI3PA2VJ19","UPDATE 8-NBA Standings","tag:reuters.com,2022:newsml_MTZXEI3PA2VJ19:8",en,T,4,"BASKETBALL-NBA/STANDINGS (UPDATE 8)","Opta Sports Data",8
STK567,25/03/2022 09:40:03,RU,"tag:reuters.com,2022:newsml_L2N2VS0D6","UPDATE 1-Airline Aeroflot leads Russian stock slide on 2nd day of trade","tag:reuters.com,2022:newsml_L2N2VS0D6:345252537",en,T,3,"RUSSIA-MARKETS/ (UPDATE 1)","Thomson Reuters",345252537
STK567,25/03/2022 09:39:41,ES,"tag:reuters.com,2022:newsml_L5N2VS1O4","UPDATE 1-Power costs drive Spanish industrial prices to record high","tag:reuters.com,2022:newsml_L5N2VS1O4:749757451",en,T,3,"SPAIN-ECONOMY/INFLATION (UPDATE 1)","Thomson Reuters",749757451
STK567,25/03/2022 09:39:12,CN,"tag:reuters.com,2022:newsml_B9N2VI01Q","China to finish preparation for establishing financial stability guarantee fund by Sept","tag:reuters.com,2022:newsml_B9N2VI01Q:430231824",en,T,2,"CHINA-FINANCE/ (URGENT)","Thomson Reuters",430231824
STK567,25/03/2022 09:38:24,CN,"tag:reuters.com,2022:newsml_L2N2VS0BC","UPDATE 2-Hong Kong leader rejects barrister nominee to sensitive judges panel, appoints another","tag:reuters.com,2022:newsml_L2N2VS0BC:571619615",en,T,3,"HONGKONG-SECURITY/LEGAL (UPDATE 2, PIX)","Thomson Reuters",571619615
STK567,25/03/2022 09:36:08,RU|KR|KP|JP|CN|US,"tag:reuters.com,2022:newsml_MT1ALTT9N2JJ01S4","S.KOREA'S PRESIDENT-ELECT YOON ASKS CHINA'S XI FOR CLOSE COOPERATION FOLLOWING NORTH KOREA'S ICBM LAUNCH - S.KOREA'S TRANSITION COMMITTEE","tag:reuters.com,2022:newsml_MT1ALTT9N2JJ01S4:1113745986",en,T,1,"S.KOREA'S PRESIDENT-ELECT YOON ASKS CHINA'S XI FOR CLOSE COOPERA","Thomson Reuters",1113745986
STK567,25/03/2022 09:35:43,RU|CN|US|UA|IN,"tag:reuters.com,2022:newsml_D8N2F300N","India and China for immediate ceasefire in Ukraine - Indian foreign minister","tag:reuters.com,2022:newsml_D8N2F300N:770038413",en,T,2,"UKRAINE-CRISIS/INDIA-CHINA (URGENT)","Thomson Reuters",770038413
STK567,25/03/2022 09:34:52,RU|KR|KP|JP|CN|US,"tag:reuters.com,2022:newsml_L3N2VS1QL","N.Korea media give Kim Jong Un 'Top Gun' treatment in missile coverage","tag:reuters.com,2022:newsml_L3N2VS1QL:1292967496",en,T,3,"NORTHKOREA-MISSILES/MOVIE (PIX, TV)","Thomson Reuters",1292967496
STK567,25/03/2022 09:33:58,RU|KR|KP|JP|CN|US,"tag:reuters.com,2022:newsml_MT1ALTT9N2JJ01S2","S.KOREA'S PRESIDENT-ELECT YOON TELLS CHINA'S XI CLOSE COOPERATION ON MANAGING KOREAN PENINSULA SITUATION IS NEEDED - YONHAP","tag:reuters.com,2022:newsml_MT1ALTT9N2JJ01S2:1920900963",en,T,1,"S.KOREA'S PRESIDENT-ELECT YOON TELLS CHINA'S XI CLOSE COOPERATIO","Thomson Reuters",1920900963
STK567,25/03/2022 09:32:56,RU|UA,"tag:reuters.com,2022:newsml_L5N2VS1T7","UPDATE 2-US, EU strike LNG deal as Europe seeks to cut Russian gas","tag:reuters.com,2022:newsml_L5N2VS1T7:219584080",en,T,3,"UKRAINE-CRISIS/EU-ENERGY (UPDATE 2, PIX)","Thomson Reuters",219584080
STK567,25/03/2022 09:32:36,RU|US|UA,"tag:reuters.com,2022:newsml_L2N2VS0DR","EXCLUSIVE-Russian missiles in Ukraine have failure rate of up to 60%, U.S. officials say","tag:reuters.com,2022:newsml_L2N2VS0DR:1743722253",en,T,3,"UKRAINE-CRISIS/USA-MISSILES (UPDATE 1, EXCLUSIVE, PIX)","Thomson Reuters",1743722253
STK567,25/03/2022 09:31:41,RU|AF|CN|UA|IN,"tag:reuters.com,2022:newsml_D8N2F300M","India foreign minister says ties with China can't be normal with border tension","tag:reuters.com,2022:newsml_D8N2F300M:235071136",en,T,2,"INDIA-CHINA/MINISTER (URGENT)","Thomson Reuters",235071136
STK567,25/03/2022 09:28:49,RU|GB|UA,"tag:reuters.com,2022:newsml_L5N2VS25J","UK minister to take in Ukrainian refugee family","tag:reuters.com,2022:newsml_L5N2VS25J:174150498",en,T,3,"UKRAINE-CRISIS/BRITAIN-MINISTER","Thomson Reuters",174150498
STK567,25/03/2022 09:27:48,RU|DE|US|UA,"tag:reuters.com,2022:newsml_L5N2VS1R0","U.S. LNG will help reduce EU's Russian gas dependency, von der Leyen says","tag:reuters.com,2022:newsml_L5N2VS1R0:996213607",en,T,3,"UKRAINE-CRISIS/EU-VONDERLEYEN","Thomson Reuters",996213607
STK567,25/03/2022 09:26:37,SA|DE|US,"tag:reuters.com,2022:newsml_L2N2VS0CY","UPDATE 2-Motor racing-Hulkenberg steps in again for Vettel in Saudi Arabia","tag:reuters.com,2022:newsml_L2N2VS0CY:331380332",en,T,3,"MOTOR-F1-SAUDI/ (UPDATE 2, PIX, TV)","Thomson Reuters",331380332
STK567,25/03/2022 09:24:15,CN|IN,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300N6","INDIA'S FOREIGN MINISTER SAYS  CHINA DID NOT WANT CHINESE FOREIGN MINISTER'S VISIT TO INDIA TO BE ANNOUNCED IN ADVANCE","tag:reuters.com,2022:newsml_MT1ALTD8N2F300N6:1115151508",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  CHINA DID NOT WANT CHINESE FOREIG","Thomson Reuters",1115151508
STK567,25/03/2022 09:23:11,CN,"tag:reuters.com,2022:newsml_MT1ALTB9N2VI01Q2","CHINA SAYS TO COMPLETE THE PREPARATION WORK TO ESTABLISH A FINANCIAL STABILITY GUARANTEE FUND BY END SEPTEMBER  - CABINET DOCUMENT","tag:reuters.com,2022:newsml_MT1ALTB9N2VI01Q2:2011200481",en,T,1,"CHINA SAYS TO COMPLETE THE PREPARATION WORK TO ESTABLISH A FINAN","Thomson Reuters",2011200481
STK567,25/03/2022 09:23:07,RU|IT|TR|FR|US|UA,"tag:reuters.com,2022:newsml_L5N2VS1Q2","Erdogan says Turkey's position on procurement of Russian S-400s unchanged -media","tag:reuters.com,2022:newsml_L5N2VS1Q2:1985885946",en,T,2,"TURKEY-USA/DEFENCE-ERDOGAN (URGENT)","Thomson Reuters",1985885946
STK567,25/03/2022 09:22:35,AU|CN,"tag:reuters.com,2022:newsml_L5N2VS25V","Cheng Lei to be tried in Beijing next week - ABC News","tag:reuters.com,2022:newsml_L5N2VS25V:505044113",en,T,3,"AUSTRALIA-CHINA/CHENGLEI-TRIAL","Thomson Reuters",505044113
STK567,25/03/2022 09:22:27,KR|CN,"tag:reuters.com,2022:newsml_MT1ALTB9N2VI02A2","CHINESE PRESIDENT XI SPOKE WITH SOUTH KOREAN PRESIDENT YOON - STATE MEDIA","tag:reuters.com,2022:newsml_MT1ALTB9N2VI02A2:264938456",en,T,1,"CHINESE PRESIDENT XI SPOKE WITH SOUTH KOREAN PRESIDENT YOON - ST","Thomson Reuters",264938456
STK567,25/03/2022 09:22:05,RU|US|UA,"tag:reuters.com,2022:newsml_A5N2VD004","U.S. to sell more LNG to Europe to help it cut dependence on Russia - Biden","tag:reuters.com,2022:newsml_A5N2VD004:789565386",en,T,2,"UKRAINE-CRISIS/EU-US (URGENT)","Thomson Reuters",789565386
STK567,25/03/2022 09:21:44,CN|IN,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300N4","INDIA'S FOREIGN MINISTER SAYS  HOPES CHINA CAN FOLLOW INDEPENDENT POLICY ON RELATIONSHIP WITH INDIA","tag:reuters.com,2022:newsml_MT1ALTD8N2F300N4:770513708",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  HOPES CHINA CAN FOLLOW INDEPENDEN","Thomson Reuters",770513708
STK567,25/03/2022 09:19:46,CH|IT|GB|FR|DE|ES,"tag:reuters.com,2022:newsml_L3N2VS1V9","REFILE-European shares slip as crisis in Ukraine deepens","tag:reuters.com,2022:newsml_L3N2VS1V9:81967639",en,T,2,"EUROPE-STOCKS/ (CORRECTED, URGENT)","Thomson Reuters",81967639
STK567,25/03/2022 09:18:53,PK,"tag:reuters.com,2022:newsml_L5N2VS1D1","Pakistan opposition calls foul as Khan no confidence motion delayed till Monday","tag:reuters.com,2022:newsml_L5N2VS1D1:1537295017",en,T,3,"PAKISTAN-POLITICS/ (PIX)","Thomson Reuters",1537295017
STK567,25/03/2022 09:18:37,RU|US|UA,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300N2","INDIA'S FOREIGN MINISTER SAYS  AGREED WITH CHINESE COUNTERPART ON IMPORTANCE OF AN IMMEDIATE CEASEFIRE IN UKRAINE","tag:reuters.com,2022:newsml_MT1ALTD8N2F300N2:1120475786",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  AGREED WITH CHINESE COUNTERPART O","Thomson Reuters",1120475786
STK567,25/03/2022 09:18:12,GB|DE,"tag:reuters.com,2022:newsml_MT1ALTL5N2VS1R11","GERMAN HEALTH MINISTER SAYS HAVE ASKED STIKO TO REVISE RECOMMENDATION FOR FOURTH COVID SHOT, URGE PEOPLE OVER 60 WITH RISK FACTORS TO GET SECOND BOOSTER","tag:reuters.com,2022:newsml_MT1ALTL5N2VS1R11:1621752425",en,T,1,"GERMAN HEALTH MINISTER SAYS HAVE ASKED STIKO TO REVISE RECOMMEND","Thomson Reuters",1621752425
STK567,25/03/2022 09:17:57,KR|KP|US,"tag:reuters.com,2022:newsml_L2N2VR2VM","WRAPUP 4-N.Korea tests new intercontinental missile for 'long' confrontation with U.S.","tag:reuters.com,2022:newsml_L2N2VR2VM:1274176959",en,T,3,"NORTHKOREA-MISSILES/ (WRAPUP 4, PIX, TV)","Thomson Reuters",1274176959
STK567,25/03/2022 09:17:26,CN|IN,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300P4","INDIA'S FOREIGN MINISTER SAYS  MILITARY TALKS HAVE MADE PROGRESS BUT NOT SORTED OUT ISSUES IN ENTIRETY","tag:reuters.com,2022:newsml_MT1ALTD8N2F300P4:1284578401",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  MILITARY TALKS HAVE MADE PROGRESS","Thomson Reuters",1284578401
STK567,25/03/2022 09:17:22,RU|UA,"tag:reuters.com,2022:newsml_L5N2VS20G","Ukrainian city of Chernihiv cut off by Russian forces - regional governor","tag:reuters.com,2022:newsml_L5N2VS20G:224152593",en,T,2,"UKRAINE-CRISIS/CHERNIHIV (URGENT)","Thomson Reuters",224152593
STK567,25/03/2022 09:16:51,CN|IN,"tag:reuters.com,2022:newsml_MT1ALTD8N2F300P2","INDIA'S FOREIGN MINISTER SAYS  RELATIONSHIP WITH CHINA NOT NORMAL TODAY BECAUSE OF PRESENCE OF LARGE NUMBER OF CHINESE TROOPS ALONG BORDER","tag:reuters.com,2022:newsml_MT1ALTD8N2F300P2:479879764",en,T,1,"INDIA'S FOREIGN MINISTER SAYS  RELATIONSHIP WITH CHINA NOT NORMA","Thomson Reuters",479879764
STK567,25/03/2022 09:15:42,RU|US|UA,"tag:reuters.com,2022:newsml_MT1ALTA5N2VD0026","EU'S VON DER LEYEN:  EUROPE WILL WORK TO ENSURE STABLE DEMAND FOR ADDITIONAL U.S. LNG UNTIL AT LEAST 2030","tag:reuters.com,2022:newsml_MT1ALTA5N2VD0026:509191010",en,T,1,"EU'S VON DER LEYEN:  EUROPE WILL WORK TO ENSURE STABLE DEMAND FO","Thomson Reuters",509191010
STK567,25/03/2022 09:15:36,RU|US|UA,"tag:reuters.com,2022:newsml_MT1ALTA5N2VD0024","EU'S VON DER LEYEN:  THE LNG FROM U.S. WILL REPLACE LNG FROM RUSSIA","tag:reuters.com,2022:newsml_MT1ALTA5N2VD0024:1454090910",en,T,1,"EU'S VON DER LEYEN:  THE LNG FROM U.S. WILL REPLACE LNG FROM RUS","Thomson Reuters",1454090910
STK567,25/03/2022 09:15:29,RU|US|UA,"tag:reuters.com,2022:newsml_MT1ALTA5N2VD0022","EU'S VON DER LEYEN: U.S. COMMITMENT TO PROVIDE ADDITIONAL 15 BCM OF LNG IS A BIG STEP TOWARDS REDUCING DEPENDENCY ON RUSSIAN GAS","tag:reuters.com,2022:newsml_MT1ALTA5N2VD0022:598636046",en,T,1,"EU'S VON DER LEYEN: U.S. COMMITMENT TO PROVIDE ADDITIONAL 15 BCM","Thomson Reuters",598636046
STK567,25/03/2022 09:14:46,RU,"tag:reuters.com,2022:newsml_R4N2UF007","Doctors fighting for life of veteran Russian politician Zhirinovsky - parliament speaker","tag:reuters.com,2022:newsml_R4N2UF007:406720074",en,T,2,"RUSSIA-POLITICS/ZHIRINOVSKY (URGENT)","Thomson Reuters",406720074
STK567,25/03/2022 09:12:44,RU|US|UA,"tag:reuters.com,2022:newsml_MT1ALTA5N2VD0032","EU'S VON DER LEYEN:  THIS WAR WILL BE A STRATEGIC FAILURE FOR PUTIN","tag:reuters.com,2022:newsml_MT1ALTA5N2VD0032:721238389",en,T,1,"EU'S VON DER LEYEN:  THIS WAR WILL BE A STRATEGIC FAILURE FOR PU","Thomson Reuters",721238389
STK567,25/03/2022 09:12:44,RU|FI|UA,"tag:reuters.com,2022:newsml_L5N2VS1QI","Finland suspends train connections to Russia","tag:reuters.com,2022:newsml_L5N2VS1QI:275002029",en,T,3,"UKRAINE-CRISIS/FINLAND-RUSSIA (PIX)","Thomson Reuters",275002029
